Unnamed: 0,label_x,url,brand,name,skin_type,price,concern,cs,label_y,img
86,face-moisturizer,https://www.sephora.com/product/vitamin-c-lactic-dewy-deep-cream-P501190?skuId=2532836&icid2=products%20grid:p501190:product,dr. dennis gross skincare,vitamin c lactic dewy deep cream,normal,$77.00 ,"dryness, dullness,loss of firmness,elasticity",0.2041241452319315,face-moisturizer,https://www.sephora.com/productimages/sku/s2532836-main-zoom.jpg?imwidth=175
86,face-moisturizer,https://www.sephora.com/product/vitamin-c-lactic-dewy-deep-cream-P501190?skuId=2532836&icid2=products%20grid:p501190:product,dr. dennis gross skincare,vitamin c lactic dewy deep cream,dry,$77.00 ,"dryness, dullness,loss of firmness,elasticity",0.2041241452319315,face-moisturizer,https://www.sephora.com/productimages/sku/s2532836-main-zoom.jpg?imwidth=175
86,face-moisturizer,https://www.sephora.com/product/vitamin-c-lactic-dewy-deep-cream-P501190?skuId=2532836&icid2=products%20grid:p501190:product,dr. dennis gross skincare,vitamin c lactic dewy deep cream,combination,$77.00 ,"dryness, dullness,loss of firmness,elasticity",0.2041241452319315,face-moisturizer,https://www.sephora.com/productimages/sku/s2532836-main-zoom.jpg?imwidth=175
87,face-moisturizer,https://www.sephora.com/product/peter-thomas-roth-water-drench-hyaluronic-hydrating-moisturizer-spf-45-P458576?skuId=2354629&icid2=products%20grid:p458576:product,peter thomas roth,water drench® hyaluronic hydrating moisturizer spf 45,normal,$55.00 ,"fine lines,wrinkles,dryness,,",0.4714045207910318,face-moisturizer,https://www.sephora.com/productimages/sku/s2354629-main-zoom.jpg?imwidth=175
87,face-moisturizer,https://www.sephora.com/product/peter-thomas-roth-water-drench-hyaluronic-hydrating-moisturizer-spf-45-P458576?skuId=2354629&icid2=products%20grid:p458576:product,peter thomas roth,water drench® hyaluronic hydrating moisturizer spf 45,normal,$55.00 ,"fine lines,wrinkles,dryness,,",0.4714045207910318,Sunscreen,https://www.sephora.com/productimages/sku/s2354629-main-zoom.jpg?imwidth=175
87,face-moisturizer,https://www.sephora.com/product/peter-thomas-roth-water-drench-hyaluronic-hydrating-moisturizer-spf-45-P458576?skuId=2354629&icid2=products%20grid:p458576:product,peter thomas roth,water drench® hyaluronic hydrating moisturizer spf 45,dry,$55.00 ,"fine lines,wrinkles,dryness,,",0.4714045207910318,face-moisturizer,https://www.sephora.com/productimages/sku/s2354629-main-zoom.jpg?imwidth=175
87,face-moisturizer,https://www.sephora.com/product/peter-thomas-roth-water-drench-hyaluronic-hydrating-moisturizer-spf-45-P458576?skuId=2354629&icid2=products%20grid:p458576:product,peter thomas roth,water drench® hyaluronic hydrating moisturizer spf 45,dry,$55.00 ,"fine lines,wrinkles,dryness,,",0.4714045207910318,Sunscreen,https://www.sephora.com/productimages/sku/s2354629-main-zoom.jpg?imwidth=175
87,face-moisturizer,https://www.sephora.com/product/peter-thomas-roth-water-drench-hyaluronic-hydrating-moisturizer-spf-45-P458576?skuId=2354629&icid2=products%20grid:p458576:product,peter thomas roth,water drench® hyaluronic hydrating moisturizer spf 45,combination,$55.00 ,"fine lines,wrinkles,dryness,,",0.4714045207910318,face-moisturizer,https://www.sephora.com/productimages/sku/s2354629-main-zoom.jpg?imwidth=175
87,face-moisturizer,https://www.sephora.com/product/peter-thomas-roth-water-drench-hyaluronic-hydrating-moisturizer-spf-45-P458576?skuId=2354629&icid2=products%20grid:p458576:product,peter thomas roth,water drench® hyaluronic hydrating moisturizer spf 45,combination,$55.00 ,"fine lines,wrinkles,dryness,,",0.4714045207910318,Sunscreen,https://www.sephora.com/productimages/sku/s2354629-main-zoom.jpg?imwidth=175
87,face-moisturizer,https://www.sephora.com/product/peter-thomas-roth-water-drench-hyaluronic-hydrating-moisturizer-spf-45-P458576?skuId=2354629&icid2=products%20grid:p458576:product,peter thomas roth,water drench® hyaluronic hydrating moisturizer spf 45,oily,$55.00 ,"fine lines,wrinkles,dryness,,",0.4714045207910318,face-moisturizer,https://www.sephora.com/productimages/sku/s2354629-main-zoom.jpg?imwidth=175
87,face-moisturizer,https://www.sephora.com/product/peter-thomas-roth-water-drench-hyaluronic-hydrating-moisturizer-spf-45-P458576?skuId=2354629&icid2=products%20grid:p458576:product,peter thomas roth,water drench® hyaluronic hydrating moisturizer spf 45,oily,$55.00 ,"fine lines,wrinkles,dryness,,",0.4714045207910318,Sunscreen,https://www.sephora.com/productimages/sku/s2354629-main-zoom.jpg?imwidth=175
88,face-moisturizer,https://www.sephora.com/product/benefiance-wrinkle-smoothing-cream-enriched-P448202?skuId=2234102&icid2=products%20grid:p448202:product,shiseido,benefiance wrinkle smoothing cream enriched,normal,$77.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2234102-main-zoom.jpg?imwidth=175
88,face-moisturizer,https://www.sephora.com/product/benefiance-wrinkle-smoothing-cream-enriched-P448202?skuId=2234102&icid2=products%20grid:p448202:product,shiseido,benefiance wrinkle smoothing cream enriched,dry,$77.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2234102-main-zoom.jpg?imwidth=175
89,face-moisturizer,https://www.sephora.com/product/biossance-squalane-ectoin-overnight-rescue-mask-P509259?skuId=2732238&icid2=products%20grid:p509259:product,biossance,squalane + ectoin overnight rescue deep repair night cream,normal,$68.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2732238-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
89,face-moisturizer,https://www.sephora.com/product/biossance-squalane-ectoin-overnight-rescue-mask-P509259?skuId=2732238&icid2=products%20grid:p509259:product,biossance,squalane + ectoin overnight rescue deep repair night cream,dry,$68.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2732238-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
89,face-moisturizer,https://www.sephora.com/product/biossance-squalane-ectoin-overnight-rescue-mask-P509259?skuId=2732238&icid2=products%20grid:p509259:product,biossance,squalane + ectoin overnight rescue deep repair night cream,combination,$68.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2732238-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
89,face-moisturizer,https://www.sephora.com/product/biossance-squalane-ectoin-overnight-rescue-mask-P509259?skuId=2732238&icid2=products%20grid:p509259:product,biossance,squalane + ectoin overnight rescue deep repair night cream,oily,$68.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2732238-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
90,face-moisturizer,https://www.sephora.com/product/supergoop-triple-prep-moisturizer-spf-40-P509320?skuId=2734630&icid2=products%20grid:p509320:product,supergoop!,triple prep weightless multitasking moisturizer spf 40 face sunscreen,normal,$48.00 ,"dryness, uneven texture,oiliness,",0.4714045207910318,face-moisturizer,https://www.sephora.com/productimages/sku/s2734630-main-zoom.jpg?imwidth=175
90,face-moisturizer,https://www.sephora.com/product/supergoop-triple-prep-moisturizer-spf-40-P509320?skuId=2734630&icid2=products%20grid:p509320:product,supergoop!,triple prep weightless multitasking moisturizer spf 40 face sunscreen,normal,$48.00 ,"dryness, uneven texture,oiliness,",0.4714045207910318,Sunscreen,https://www.sephora.com/productimages/sku/s2734630-main-zoom.jpg?imwidth=175
90,face-moisturizer,https://www.sephora.com/product/supergoop-triple-prep-moisturizer-spf-40-P509320?skuId=2734630&icid2=products%20grid:p509320:product,supergoop!,triple prep weightless multitasking moisturizer spf 40 face sunscreen,combination,$48.00 ,"dryness, uneven texture,oiliness,",0.4714045207910318,face-moisturizer,https://www.sephora.com/productimages/sku/s2734630-main-zoom.jpg?imwidth=175
90,face-moisturizer,https://www.sephora.com/product/supergoop-triple-prep-moisturizer-spf-40-P509320?skuId=2734630&icid2=products%20grid:p509320:product,supergoop!,triple prep weightless multitasking moisturizer spf 40 face sunscreen,combination,$48.00 ,"dryness, uneven texture,oiliness,",0.4714045207910318,Sunscreen,https://www.sephora.com/productimages/sku/s2734630-main-zoom.jpg?imwidth=175
90,face-moisturizer,https://www.sephora.com/product/supergoop-triple-prep-moisturizer-spf-40-P509320?skuId=2734630&icid2=products%20grid:p509320:product,supergoop!,triple prep weightless multitasking moisturizer spf 40 face sunscreen,oily,$48.00 ,"dryness, uneven texture,oiliness,",0.4714045207910318,face-moisturizer,https://www.sephora.com/productimages/sku/s2734630-main-zoom.jpg?imwidth=175
90,face-moisturizer,https://www.sephora.com/product/supergoop-triple-prep-moisturizer-spf-40-P509320?skuId=2734630&icid2=products%20grid:p509320:product,supergoop!,triple prep weightless multitasking moisturizer spf 40 face sunscreen,oily,$48.00 ,"dryness, uneven texture,oiliness,",0.4714045207910318,Sunscreen,https://www.sephora.com/productimages/sku/s2734630-main-zoom.jpg?imwidth=175
91,face-moisturizer,https://www.sephora.com/product/dynamic-skin-recovery-spf50-moisturizer-P502326?skuId=2624369&icid2=products%20grid:p502326:product,dermalogica,dynamic skin recovery moisturizer sunscreen spf 50,normal,$79.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2624369-main-zoom.jpg?imwidth=175
91,face-moisturizer,https://www.sephora.com/product/dynamic-skin-recovery-spf50-moisturizer-P502326?skuId=2624369&icid2=products%20grid:p502326:product,dermalogica,dynamic skin recovery moisturizer sunscreen spf 50,normal,$79.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,Sunscreen,https://www.sephora.com/productimages/sku/s2624369-main-zoom.jpg?imwidth=175
91,face-moisturizer,https://www.sephora.com/product/dynamic-skin-recovery-spf50-moisturizer-P502326?skuId=2624369&icid2=products%20grid:p502326:product,dermalogica,dynamic skin recovery moisturizer sunscreen spf 50,dry,$79.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2624369-main-zoom.jpg?imwidth=175
91,face-moisturizer,https://www.sephora.com/product/dynamic-skin-recovery-spf50-moisturizer-P502326?skuId=2624369&icid2=products%20grid:p502326:product,dermalogica,dynamic skin recovery moisturizer sunscreen spf 50,dry,$79.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,Sunscreen,https://www.sephora.com/productimages/sku/s2624369-main-zoom.jpg?imwidth=175
91,face-moisturizer,https://www.sephora.com/product/dynamic-skin-recovery-spf50-moisturizer-P502326?skuId=2624369&icid2=products%20grid:p502326:product,dermalogica,dynamic skin recovery moisturizer sunscreen spf 50,combination,$79.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2624369-main-zoom.jpg?imwidth=175
91,face-moisturizer,https://www.sephora.com/product/dynamic-skin-recovery-spf50-moisturizer-P502326?skuId=2624369&icid2=products%20grid:p502326:product,dermalogica,dynamic skin recovery moisturizer sunscreen spf 50,combination,$79.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,Sunscreen,https://www.sephora.com/productimages/sku/s2624369-main-zoom.jpg?imwidth=175
92,face-moisturizer,https://www.sephora.com/product/virgin-marula-tm-luxury-facial-oil-P392245?skuId=1679315&icid2=products%20grid:p392245:product,drunk elephant,virgin marula luxury  face oil,normal,$69.00 ,"fine lines,wrinkles, dryness,dullness,uneven texture",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s1679315-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
92,face-moisturizer,https://www.sephora.com/product/virgin-marula-tm-luxury-facial-oil-P392245?skuId=1679315&icid2=products%20grid:p392245:product,drunk elephant,virgin marula luxury  face oil,dry,$69.00 ,"fine lines,wrinkles, dryness,dullness,uneven texture",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s1679315-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
92,face-moisturizer,https://www.sephora.com/product/virgin-marula-tm-luxury-facial-oil-P392245?skuId=1679315&icid2=products%20grid:p392245:product,drunk elephant,virgin marula luxury  face oil,combination,$69.00 ,"fine lines,wrinkles, dryness,dullness,uneven texture",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s1679315-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
92,face-moisturizer,https://www.sephora.com/product/virgin-marula-tm-luxury-facial-oil-P392245?skuId=1679315&icid2=products%20grid:p392245:product,drunk elephant,virgin marula luxury  face oil,oily,$69.00 ,"fine lines,wrinkles, dryness,dullness,uneven texture",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s1679315-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
93,face-moisturizer,https://www.sephora.com/product/sephora-collection-hydrating-and-mattifying-oil-free-gel-cream-P512719?skuId=2759942&icid2=products%20grid:p512719:product,sephora collection,hydrating & mattifying oil-free gel cream,normal,$20.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2759942-main-zoom.jpg?imwidth=175
93,face-moisturizer,https://www.sephora.com/product/sephora-collection-hydrating-and-mattifying-oil-free-gel-cream-P512719?skuId=2759942&icid2=products%20grid:p512719:product,sephora collection,hydrating & mattifying oil-free gel cream,dry,$20.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2759942-main-zoom.jpg?imwidth=175
93,face-moisturizer,https://www.sephora.com/product/sephora-collection-hydrating-and-mattifying-oil-free-gel-cream-P512719?skuId=2759942&icid2=products%20grid:p512719:product,sephora collection,hydrating & mattifying oil-free gel cream,combination,$20.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2759942-main-zoom.jpg?imwidth=175
93,face-moisturizer,https://www.sephora.com/product/sephora-collection-hydrating-and-mattifying-oil-free-gel-cream-P512719?skuId=2759942&icid2=products%20grid:p512719:product,sephora collection,hydrating & mattifying oil-free gel cream,oily,$20.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2759942-main-zoom.jpg?imwidth=175
94,face-moisturizer,https://www.sephora.com/product/kiehls-ultra-advanced-repair-facial-barrier-cream-P503913?skuId=2654416&icid2=products%20grid:p503913:product,kiehl's since 1851,ultra facial advanced repair barrier cream,normal,$48.00 ,"dryness,redness,,,",0.5773502691896258,face-moisturizer,https://www.sephora.com/productimages/sku/s2654416-main-zoom.jpg?imwidth=175
94,face-moisturizer,https://www.sephora.com/product/kiehls-ultra-advanced-repair-facial-barrier-cream-P503913?skuId=2654416&icid2=products%20grid:p503913:product,kiehl's since 1851,ultra facial advanced repair barrier cream,dry,$48.00 ,"dryness,redness,,,",0.5773502691896258,face-moisturizer,https://www.sephora.com/productimages/sku/s2654416-main-zoom.jpg?imwidth=175
94,face-moisturizer,https://www.sephora.com/product/kiehls-ultra-advanced-repair-facial-barrier-cream-P503913?skuId=2654416&icid2=products%20grid:p503913:product,kiehl's since 1851,ultra facial advanced repair barrier cream,combination,$48.00 ,"dryness,redness,,,",0.5773502691896258,face-moisturizer,https://www.sephora.com/productimages/sku/s2654416-main-zoom.jpg?imwidth=175
94,face-moisturizer,https://www.sephora.com/product/kiehls-ultra-advanced-repair-facial-barrier-cream-P503913?skuId=2654416&icid2=products%20grid:p503913:product,kiehl's since 1851,ultra facial advanced repair barrier cream,oily,$48.00 ,"dryness,redness,,,",0.5773502691896258,face-moisturizer,https://www.sephora.com/productimages/sku/s2654416-main-zoom.jpg?imwidth=175
95,face-moisturizer,https://www.sephora.com/product/belif-dive-into-hydration-set-P510130?skuId=2742690&icid2=products%20grid:p510130:product,belif,dive into hydration set,normal,$38.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,face-moisturizer,https://www.sephora.com/productimages/sku/s2742690-main-zoom.jpg?imwidth=175
95,face-moisturizer,https://www.sephora.com/product/belif-dive-into-hydration-set-P510130?skuId=2742690&icid2=products%20grid:p510130:product,belif,dive into hydration set,normal,$38.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,Cleanser,https://www.sephora.com/productimages/sku/s2742690-main-zoom.jpg?imwidth=175
95,face-moisturizer,https://www.sephora.com/product/belif-dive-into-hydration-set-P510130?skuId=2742690&icid2=products%20grid:p510130:product,belif,dive into hydration set,normal,$38.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,eye-cream,https://www.sephora.com/productimages/sku/s2742690-main-zoom.jpg?imwidth=175
95,face-moisturizer,https://www.sephora.com/product/belif-dive-into-hydration-set-P510130?skuId=2742690&icid2=products%20grid:p510130:product,belif,dive into hydration set,combination,$38.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,face-moisturizer,https://www.sephora.com/productimages/sku/s2742690-main-zoom.jpg?imwidth=175
95,face-moisturizer,https://www.sephora.com/product/belif-dive-into-hydration-set-P510130?skuId=2742690&icid2=products%20grid:p510130:product,belif,dive into hydration set,combination,$38.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,Cleanser,https://www.sephora.com/productimages/sku/s2742690-main-zoom.jpg?imwidth=175
95,face-moisturizer,https://www.sephora.com/product/belif-dive-into-hydration-set-P510130?skuId=2742690&icid2=products%20grid:p510130:product,belif,dive into hydration set,combination,$38.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,eye-cream,https://www.sephora.com/productimages/sku/s2742690-main-zoom.jpg?imwidth=175
95,face-moisturizer,https://www.sephora.com/product/belif-dive-into-hydration-set-P510130?skuId=2742690&icid2=products%20grid:p510130:product,belif,dive into hydration set,oily,$38.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,face-moisturizer,https://www.sephora.com/productimages/sku/s2742690-main-zoom.jpg?imwidth=175
95,face-moisturizer,https://www.sephora.com/product/belif-dive-into-hydration-set-P510130?skuId=2742690&icid2=products%20grid:p510130:product,belif,dive into hydration set,oily,$38.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,Cleanser,https://www.sephora.com/productimages/sku/s2742690-main-zoom.jpg?imwidth=175
95,face-moisturizer,https://www.sephora.com/product/belif-dive-into-hydration-set-P510130?skuId=2742690&icid2=products%20grid:p510130:product,belif,dive into hydration set,oily,$38.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,eye-cream,https://www.sephora.com/productimages/sku/s2742690-main-zoom.jpg?imwidth=175
96,face-moisturizer,https://www.sephora.com/product/blemish-clarifying-gel-moisturizer-P507575?skuId=2692515&icid2=products%20grid:p507575:product,nudestix,nudeskin blemish clarifying gel moisturizer,normal,$24.00 ,"dark spots, redness,acne,blemishes",0.2041241452319315,face-moisturizer,https://www.sephora.com/productimages/sku/s2692515-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
96,face-moisturizer,https://www.sephora.com/product/blemish-clarifying-gel-moisturizer-P507575?skuId=2692515&icid2=products%20grid:p507575:product,nudestix,nudeskin blemish clarifying gel moisturizer,dry,$24.00 ,"dark spots, redness,acne,blemishes",0.2041241452319315,face-moisturizer,https://www.sephora.com/productimages/sku/s2692515-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
96,face-moisturizer,https://www.sephora.com/product/blemish-clarifying-gel-moisturizer-P507575?skuId=2692515&icid2=products%20grid:p507575:product,nudestix,nudeskin blemish clarifying gel moisturizer,combination,$24.00 ,"dark spots, redness,acne,blemishes",0.2041241452319315,face-moisturizer,https://www.sephora.com/productimages/sku/s2692515-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
96,face-moisturizer,https://www.sephora.com/product/blemish-clarifying-gel-moisturizer-P507575?skuId=2692515&icid2=products%20grid:p507575:product,nudestix,nudeskin blemish clarifying gel moisturizer,oily,$24.00 ,"dark spots, redness,acne,blemishes",0.2041241452319315,face-moisturizer,https://www.sephora.com/productimages/sku/s2692515-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
97,face-moisturizer,https://www.sephora.com/product/laneige-water-bank-blue-hyaluronic-gel-moisturizer-with-mint-extract-P482695?skuId=2743268&icid2=products%20grid:p482695:product,laneige,water bank blue hyaluronic gel moisturizer with mint extract,normal,$40.00 ,"dryness,dullness,,",0.2886751345948129,face-moisturizer,https://www.sephora.com/productimages/sku/s2743268-main-zoom.jpg?imwidth=175
97,face-moisturizer,https://www.sephora.com/product/laneige-water-bank-blue-hyaluronic-gel-moisturizer-with-mint-extract-P482695?skuId=2743268&icid2=products%20grid:p482695:product,laneige,water bank blue hyaluronic gel moisturizer with mint extract,combination,$40.00 ,"dryness,dullness,,",0.2886751345948129,face-moisturizer,https://www.sephora.com/productimages/sku/s2743268-main-zoom.jpg?imwidth=175
97,face-moisturizer,https://www.sephora.com/product/laneige-water-bank-blue-hyaluronic-gel-moisturizer-with-mint-extract-P482695?skuId=2743268&icid2=products%20grid:p482695:product,laneige,water bank blue hyaluronic gel moisturizer with mint extract,oily,$40.00 ,"dryness,dullness,,",0.2886751345948129,face-moisturizer,https://www.sephora.com/productimages/sku/s2743268-main-zoom.jpg?imwidth=175
98,face-moisturizer,https://www.sephora.com/product/uv-expert-aquagel-defense-primer-moisturizer-spf-50-P442750?skuId=2186773&icid2=products%20grid:p442750:product,lancôme,uv expert defense spf 50+  primer & moisturizer,normal,$48.00 ,"dryness,,,",0.4082482904638631,face-moisturizer,https://www.sephora.com/productimages/sku/s2186773-main-zoom.jpg?imwidth=175
98,face-moisturizer,https://www.sephora.com/product/uv-expert-aquagel-defense-primer-moisturizer-spf-50-P442750?skuId=2186773&icid2=products%20grid:p442750:product,lancôme,uv expert defense spf 50+  primer & moisturizer,normal,$48.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2186773-main-zoom.jpg?imwidth=175
98,face-moisturizer,https://www.sephora.com/product/uv-expert-aquagel-defense-primer-moisturizer-spf-50-P442750?skuId=2186773&icid2=products%20grid:p442750:product,lancôme,uv expert defense spf 50+  primer & moisturizer,normal,$48.00 ,"dryness,,,",0.4082482904638631,Primer,https://www.sephora.com/productimages/sku/s2186773-main-zoom.jpg?imwidth=175
98,face-moisturizer,https://www.sephora.com/product/uv-expert-aquagel-defense-primer-moisturizer-spf-50-P442750?skuId=2186773&icid2=products%20grid:p442750:product,lancôme,uv expert defense spf 50+  primer & moisturizer,dry,$48.00 ,"dryness,,,",0.4082482904638631,face-moisturizer,https://www.sephora.com/productimages/sku/s2186773-main-zoom.jpg?imwidth=175
98,face-moisturizer,https://www.sephora.com/product/uv-expert-aquagel-defense-primer-moisturizer-spf-50-P442750?skuId=2186773&icid2=products%20grid:p442750:product,lancôme,uv expert defense spf 50+  primer & moisturizer,dry,$48.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2186773-main-zoom.jpg?imwidth=175
98,face-moisturizer,https://www.sephora.com/product/uv-expert-aquagel-defense-primer-moisturizer-spf-50-P442750?skuId=2186773&icid2=products%20grid:p442750:product,lancôme,uv expert defense spf 50+  primer & moisturizer,dry,$48.00 ,"dryness,,,",0.4082482904638631,Primer,https://www.sephora.com/productimages/sku/s2186773-main-zoom.jpg?imwidth=175
98,face-moisturizer,https://www.sephora.com/product/uv-expert-aquagel-defense-primer-moisturizer-spf-50-P442750?skuId=2186773&icid2=products%20grid:p442750:product,lancôme,uv expert defense spf 50+  primer & moisturizer,combination,$48.00 ,"dryness,,,",0.4082482904638631,face-moisturizer,https://www.sephora.com/productimages/sku/s2186773-main-zoom.jpg?imwidth=175
98,face-moisturizer,https://www.sephora.com/product/uv-expert-aquagel-defense-primer-moisturizer-spf-50-P442750?skuId=2186773&icid2=products%20grid:p442750:product,lancôme,uv expert defense spf 50+  primer & moisturizer,combination,$48.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2186773-main-zoom.jpg?imwidth=175
98,face-moisturizer,https://www.sephora.com/product/uv-expert-aquagel-defense-primer-moisturizer-spf-50-P442750?skuId=2186773&icid2=products%20grid:p442750:product,lancôme,uv expert defense spf 50+  primer & moisturizer,combination,$48.00 ,"dryness,,,",0.4082482904638631,Primer,https://www.sephora.com/productimages/sku/s2186773-main-zoom.jpg?imwidth=175
98,face-moisturizer,https://www.sephora.com/product/uv-expert-aquagel-defense-primer-moisturizer-spf-50-P442750?skuId=2186773&icid2=products%20grid:p442750:product,lancôme,uv expert defense spf 50+  primer & moisturizer,oily,$48.00 ,"dryness,,,",0.4082482904638631,face-moisturizer,https://www.sephora.com/productimages/sku/s2186773-main-zoom.jpg?imwidth=175
98,face-moisturizer,https://www.sephora.com/product/uv-expert-aquagel-defense-primer-moisturizer-spf-50-P442750?skuId=2186773&icid2=products%20grid:p442750:product,lancôme,uv expert defense spf 50+  primer & moisturizer,oily,$48.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2186773-main-zoom.jpg?imwidth=175
98,face-moisturizer,https://www.sephora.com/product/uv-expert-aquagel-defense-primer-moisturizer-spf-50-P442750?skuId=2186773&icid2=products%20grid:p442750:product,lancôme,uv expert defense spf 50+  primer & moisturizer,oily,$48.00 ,"dryness,,,",0.4082482904638631,Primer,https://www.sephora.com/productimages/sku/s2186773-main-zoom.jpg?imwidth=175
99,face-moisturizer,https://www.sephora.com/product/cay-skin-isle-glow-face-lotion-spf-45-P481366?skuId=2662971&icid2=products%20grid:p481366:product,cay skin,isle glow face sunscreen moisturizer spf 45 with sea moss and niacinamide,normal,$36.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,face-moisturizer,https://www.sephora.com/productimages/sku/s2662971-main-zoom.jpg?imwidth=175
99,face-moisturizer,https://www.sephora.com/product/cay-skin-isle-glow-face-lotion-spf-45-P481366?skuId=2662971&icid2=products%20grid:p481366:product,cay skin,isle glow face sunscreen moisturizer spf 45 with sea moss and niacinamide,normal,$36.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,Sunscreen,https://www.sephora.com/productimages/sku/s2662971-main-zoom.jpg?imwidth=175
99,face-moisturizer,https://www.sephora.com/product/cay-skin-isle-glow-face-lotion-spf-45-P481366?skuId=2662971&icid2=products%20grid:p481366:product,cay skin,isle glow face sunscreen moisturizer spf 45 with sea moss and niacinamide,normal,$36.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,Primer,https://www.sephora.com/productimages/sku/s2662971-main-zoom.jpg?imwidth=175
99,face-moisturizer,https://www.sephora.com/product/cay-skin-isle-glow-face-lotion-spf-45-P481366?skuId=2662971&icid2=products%20grid:p481366:product,cay skin,isle glow face sunscreen moisturizer spf 45 with sea moss and niacinamide,dry,$36.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,face-moisturizer,https://www.sephora.com/productimages/sku/s2662971-main-zoom.jpg?imwidth=175
99,face-moisturizer,https://www.sephora.com/product/cay-skin-isle-glow-face-lotion-spf-45-P481366?skuId=2662971&icid2=products%20grid:p481366:product,cay skin,isle glow face sunscreen moisturizer spf 45 with sea moss and niacinamide,dry,$36.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,Sunscreen,https://www.sephora.com/productimages/sku/s2662971-main-zoom.jpg?imwidth=175
