Unnamed: 0_x,label,url,brand_x,name_x,skin_type_x,price_x,concern_x,Unnamed: 0_y,label_x,brand_y,name_y,skin_type_y,price_y,concern_y,cs,label_y,img
423,cleanser,https://www.sephora.com/product/first-aid-beauty-cleansing-oil-makeup-remover-P480603?skuId=2532034&icid2=products%20grid:p480603:product,First Aid Beauty,2-in-1 Cleansing Oil + Makeup Remover,"Normal, Dry, Combination, and Oily",$26.00 ,"Pores, Uneven Texture,Acne,Blemishes",423,cleanser,first aid beauty,2-in-1 cleansing oil + makeup remover,oily,$26.00,"pores, uneven texture,acne,blemishes",0.0,Cleanser,https://www.sephora.com/productimages/sku/s2532034-main-zoom.jpg?imwidth=175
424,cleanser,https://www.sephora.com/product/ranavat-luminous-ceremony-balancing-cream-cleanser-with-antioxidants-P481371?skuId=2564193&icid2=products%20grid:p481371:product,RANAVAT,Balancing Crème Cleanser - Luminous Ceremony,"Normal, Dry, Combination, and Oily",$45.00 ,"Dryness, Dullness,Acne,Blemishes",424,cleanser,ranavat,balancing crème cleanser - luminous ceremony,normal,$45.00,"dryness, dullness,acne,blemishes",0.2041241452,Cleanser,https://www.sephora.com/productimages/sku/s2564193-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
424,cleanser,https://www.sephora.com/product/ranavat-luminous-ceremony-balancing-cream-cleanser-with-antioxidants-P481371?skuId=2564193&icid2=products%20grid:p481371:product,RANAVAT,Balancing Crème Cleanser - Luminous Ceremony,"Normal, Dry, Combination, and Oily",$45.00 ,"Dryness, Dullness,Acne,Blemishes",424,cleanser,ranavat,balancing crème cleanser - luminous ceremony,dry,$45.00,"dryness, dullness,acne,blemishes",0.2041241452,Cleanser,https://www.sephora.com/productimages/sku/s2564193-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
424,cleanser,https://www.sephora.com/product/ranavat-luminous-ceremony-balancing-cream-cleanser-with-antioxidants-P481371?skuId=2564193&icid2=products%20grid:p481371:product,RANAVAT,Balancing Crème Cleanser - Luminous Ceremony,"Normal, Dry, Combination, and Oily",$45.00 ,"Dryness, Dullness,Acne,Blemishes",424,cleanser,ranavat,balancing crème cleanser - luminous ceremony,combination,$45.00,"dryness, dullness,acne,blemishes",0.2041241452,Cleanser,https://www.sephora.com/productimages/sku/s2564193-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
424,cleanser,https://www.sephora.com/product/ranavat-luminous-ceremony-balancing-cream-cleanser-with-antioxidants-P481371?skuId=2564193&icid2=products%20grid:p481371:product,RANAVAT,Balancing Crème Cleanser - Luminous Ceremony,"Normal, Dry, Combination, and Oily",$45.00 ,"Dryness, Dullness,Acne,Blemishes",424,cleanser,ranavat,balancing crème cleanser - luminous ceremony,oily,$45.00,"dryness, dullness,acne,blemishes",0.2041241452,Cleanser,https://www.sephora.com/productimages/sku/s2564193-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
425,cleanser,https://www.sephora.com/product/fresh-kombucha-cleansing-treatment-P466122?skuId=2404820&icid2=products%20grid:p466122:product,fresh,Kombucha 2-in-1 No-Rinse Cleanser & Prebiotic Treatment,"Normal, Dry, Combination, and Oily",$46.00 ,"Pores, Dullness,Uneven Texture,",425,cleanser,fresh,kombucha 2-in-1 no-rinse cleanser & prebiotic treatment,normal,$46.00,"pores, dullness,uneven texture,",0.0,Cleanser,https://www.sephora.com/productimages/sku/s2404820-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
425,cleanser,https://www.sephora.com/product/fresh-kombucha-cleansing-treatment-P466122?skuId=2404820&icid2=products%20grid:p466122:product,fresh,Kombucha 2-in-1 No-Rinse Cleanser & Prebiotic Treatment,"Normal, Dry, Combination, and Oily",$46.00 ,"Pores, Dullness,Uneven Texture,",425,cleanser,fresh,kombucha 2-in-1 no-rinse cleanser & prebiotic treatment,dry,$46.00,"pores, dullness,uneven texture,",0.0,Cleanser,https://www.sephora.com/productimages/sku/s2404820-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
425,cleanser,https://www.sephora.com/product/fresh-kombucha-cleansing-treatment-P466122?skuId=2404820&icid2=products%20grid:p466122:product,fresh,Kombucha 2-in-1 No-Rinse Cleanser & Prebiotic Treatment,"Normal, Dry, Combination, and Oily",$46.00 ,"Pores, Dullness,Uneven Texture,",425,cleanser,fresh,kombucha 2-in-1 no-rinse cleanser & prebiotic treatment,combination,$46.00,"pores, dullness,uneven texture,",0.0,Cleanser,https://www.sephora.com/productimages/sku/s2404820-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
425,cleanser,https://www.sephora.com/product/fresh-kombucha-cleansing-treatment-P466122?skuId=2404820&icid2=products%20grid:p466122:product,fresh,Kombucha 2-in-1 No-Rinse Cleanser & Prebiotic Treatment,"Normal, Dry, Combination, and Oily",$46.00 ,"Pores, Dullness,Uneven Texture,",425,cleanser,fresh,kombucha 2-in-1 no-rinse cleanser & prebiotic treatment,oily,$46.00,"pores, dullness,uneven texture,",0.0,Cleanser,https://www.sephora.com/productimages/sku/s2404820-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
426,cleanser,https://www.sephora.com/product/rare-earth-deep-pore-daily-cleanser-P422248?skuId=1989367&icid2=products%20grid:p422248:product,Kiehl's Since 1851,Rare Earth Deep Pore Daily Cleanser,Combination and Oily,$29.00 ,"Pores,Oiliness,,",426,cleanser,kiehl's since 1851,rare earth deep pore daily cleanser,combination,$29.00,"pores,oiliness,,",0.2886751346,Cleanser,https://www.sephora.com/productimages/sku/s1989367-main-zoom.jpg?imwidth=175
426,cleanser,https://www.sephora.com/product/rare-earth-deep-pore-daily-cleanser-P422248?skuId=1989367&icid2=products%20grid:p422248:product,Kiehl's Since 1851,Rare Earth Deep Pore Daily Cleanser,Combination and Oily,$29.00 ,"Pores,Oiliness,,",426,cleanser,kiehl's since 1851,rare earth deep pore daily cleanser,oily,$29.00,"pores,oiliness,,",0.2886751346,Cleanser,https://www.sephora.com/productimages/sku/s1989367-main-zoom.jpg?imwidth=175
427,cleanser,https://www.sephora.com/product/soft-clean-moisture-rich-foaming-cleanser-P505174?skuId=2674232&icid2=products%20grid:p505174:product,Estée Lauder,Soft Clean Moisture Rich Foaming Cleanser,Dry,$29.00 ,"Dryness,,,",427,cleanser,estée lauder,soft clean moisture rich foaming cleanser,dry,$29.00,"dryness,,,",0.4082482905,Cleanser,https://www.sephora.com/productimages/sku/s2674232-main-zoom.jpg?imwidth=175
428,cleanser,https://www.sephora.com/product/augustinus-bader-the-cream-cleansing-gel-with-tfc8-gentle-cleanser-P470506?skuId=2458891&icid2=products%20grid:p470506:product,Augustinus Bader,The Cream Cleansing Gel with TFC8® Gentle Cleanser,"Normal, Dry, Combination, and Oily",$73.00 ,"Pores, Uneven Texture,Loss of Firmness,Elasticity",428,cleanser,augustinus bader,the cream cleansing gel with tfc8® gentle cleanser,normal,$73.00,"pores, uneven texture,loss of firmness,elasticity",0.0,Cleanser,https://www.sephora.com/productimages/sku/s2458891-main-zoom.jpg?imwidth=612
428,cleanser,https://www.sephora.com/product/augustinus-bader-the-cream-cleansing-gel-with-tfc8-gentle-cleanser-P470506?skuId=2458891&icid2=products%20grid:p470506:product,Augustinus Bader,The Cream Cleansing Gel with TFC8® Gentle Cleanser,"Normal, Dry, Combination, and Oily",$73.00 ,"Pores, Uneven Texture,Loss of Firmness,Elasticity",428,cleanser,augustinus bader,the cream cleansing gel with tfc8® gentle cleanser,dry,$73.00,"pores, uneven texture,loss of firmness,elasticity",0.0,Cleanser,https://www.sephora.com/productimages/sku/s2458891-main-zoom.jpg?imwidth=613
428,cleanser,https://www.sephora.com/product/augustinus-bader-the-cream-cleansing-gel-with-tfc8-gentle-cleanser-P470506?skuId=2458891&icid2=products%20grid:p470506:product,Augustinus Bader,The Cream Cleansing Gel with TFC8® Gentle Cleanser,"Normal, Dry, Combination, and Oily",$73.00 ,"Pores, Uneven Texture,Loss of Firmness,Elasticity",428,cleanser,augustinus bader,the cream cleansing gel with tfc8® gentle cleanser,combination,$73.00,"pores, uneven texture,loss of firmness,elasticity",0.0,Cleanser,https://www.sephora.com/productimages/sku/s2458891-main-zoom.jpg?imwidth=614
428,cleanser,https://www.sephora.com/product/augustinus-bader-the-cream-cleansing-gel-with-tfc8-gentle-cleanser-P470506?skuId=2458891&icid2=products%20grid:p470506:product,Augustinus Bader,The Cream Cleansing Gel with TFC8® Gentle Cleanser,"Normal, Dry, Combination, and Oily",$73.00 ,"Pores, Uneven Texture,Loss of Firmness,Elasticity",428,cleanser,augustinus bader,the cream cleansing gel with tfc8® gentle cleanser,oily,$73.00,"pores, uneven texture,loss of firmness,elasticity",0.0,Cleanser,https://www.sephora.com/productimages/sku/s2458891-main-zoom.jpg?imwidth=615
429,cleanser,https://www.sephora.com/product/mini-chia-moringa-r-algae-enzyme-cleansing-oil-P508693?skuId=2716009&icid2=products%20grid:p508693:product,MARA,Mini Chia + Moringa® Algae Enzyme Cleansing Oil,"Normal, Dry, Combination, and Oily",$36.00 ,"Dryness, Redness,Dullness,",429,cleanser,mara,mini chia + moringa® algae enzyme cleansing oil,normal,$36.00,"dryness, redness,dullness,",0.4714045208,Cleanser,https://www.sephora.com/productimages/sku/s2716009-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
429,cleanser,https://www.sephora.com/product/mini-chia-moringa-r-algae-enzyme-cleansing-oil-P508693?skuId=2716009&icid2=products%20grid:p508693:product,MARA,Mini Chia + Moringa® Algae Enzyme Cleansing Oil,"Normal, Dry, Combination, and Oily",$36.00 ,"Dryness, Redness,Dullness,",429,cleanser,mara,mini chia + moringa® algae enzyme cleansing oil,dry,$36.00,"dryness, redness,dullness,",0.4714045208,Cleanser,https://www.sephora.com/productimages/sku/s2716009-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
429,cleanser,https://www.sephora.com/product/mini-chia-moringa-r-algae-enzyme-cleansing-oil-P508693?skuId=2716009&icid2=products%20grid:p508693:product,MARA,Mini Chia + Moringa® Algae Enzyme Cleansing Oil,"Normal, Dry, Combination, and Oily",$36.00 ,"Dryness, Redness,Dullness,",429,cleanser,mara,mini chia + moringa® algae enzyme cleansing oil,combination,$36.00,"dryness, redness,dullness,",0.4714045208,Cleanser,https://www.sephora.com/productimages/sku/s2716009-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
429,cleanser,https://www.sephora.com/product/mini-chia-moringa-r-algae-enzyme-cleansing-oil-P508693?skuId=2716009&icid2=products%20grid:p508693:product,MARA,Mini Chia + Moringa® Algae Enzyme Cleansing Oil,"Normal, Dry, Combination, and Oily",$36.00 ,"Dryness, Redness,Dullness,",429,cleanser,mara,mini chia + moringa® algae enzyme cleansing oil,oily,$36.00,"dryness, redness,dullness,",0.4714045208,Cleanser,https://www.sephora.com/productimages/sku/s2716009-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
430,cleanser,https://www.sephora.com/product/micellar-cleansing-water-P381020?skuId=2062495&icid2=products%20grid:p381020:product,Caudalie,Vinoclean Cleansing Micellar Water,"Normal, Dry, Combination, and Oily",$30.00 ,"Dryness, Redness,Dullness,",430,cleanser,caudalie,vinoclean cleansing micellar water,normal,$30.00,"dryness, redness,dullness,",0.4714045208,Cleanser,https://www.sephora.com/productimages/sku/s2062495-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
430,cleanser,https://www.sephora.com/product/micellar-cleansing-water-P381020?skuId=2062495&icid2=products%20grid:p381020:product,Caudalie,Vinoclean Cleansing Micellar Water,"Normal, Dry, Combination, and Oily",$30.00 ,"Dryness, Redness,Dullness,",430,cleanser,caudalie,vinoclean cleansing micellar water,dry,$30.00,"dryness, redness,dullness,",0.4714045208,Cleanser,https://www.sephora.com/productimages/sku/s2062495-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
430,cleanser,https://www.sephora.com/product/micellar-cleansing-water-P381020?skuId=2062495&icid2=products%20grid:p381020:product,Caudalie,Vinoclean Cleansing Micellar Water,"Normal, Dry, Combination, and Oily",$30.00 ,"Dryness, Redness,Dullness,",430,cleanser,caudalie,vinoclean cleansing micellar water,combination,$30.00,"dryness, redness,dullness,",0.4714045208,Cleanser,https://www.sephora.com/productimages/sku/s2062495-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
430,cleanser,https://www.sephora.com/product/micellar-cleansing-water-P381020?skuId=2062495&icid2=products%20grid:p381020:product,Caudalie,Vinoclean Cleansing Micellar Water,"Normal, Dry, Combination, and Oily",$30.00 ,"Dryness, Redness,Dullness,",430,cleanser,caudalie,vinoclean cleansing micellar water,oily,$30.00,"dryness, redness,dullness,",0.4714045208,Cleanser,https://www.sephora.com/productimages/sku/s2062495-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
431,cleanser,https://www.sephora.com/product/kate-somerville-delikate-soothing-cleanser-P457696?skuId=2278752&icid2=products%20grid:p457696:product,Kate Somerville,DeliKate™ Soothing Cleanser,Normal and Dry,$44.00 ,"Redness and Dryness,,,",431,cleanser,kate somerville,delikate™ soothing cleanser,normal,$44.00,"redness,dryness,,,",0.5773502692,Cleanser,https://www.sephora.com/productimages/sku/s2278752-main-zoom.jpg?imwidth=175
431,cleanser,https://www.sephora.com/product/kate-somerville-delikate-soothing-cleanser-P457696?skuId=2278752&icid2=products%20grid:p457696:product,Kate Somerville,DeliKate™ Soothing Cleanser,Normal and Dry,$44.00 ,"Redness and Dryness,,,",431,cleanser,kate somerville,delikate™ soothing cleanser,dry,$44.00,"redness,dryness,,,",0.5773502692,Cleanser,https://www.sephora.com/productimages/sku/s2278752-main-zoom.jpg?imwidth=175
432,cleanser,https://www.sephora.com/product/dew-dream-hydrating-makeup-removing-cleansing-balm-with-tiger-grass-P501421?skuId=2606531&icid2=products%20grid:p501421:product,EADEM,Dew Dream- Hydrating Makeup Removing Cleansing Balm with Tiger Grass,"Normal, Dry, Combination, and Oily",$30.00 ,"Pores, Dryness,Dullness,",432,cleanser,eadem,dew dream- hydrating makeup removing cleansing balm with tiger grass,normal,$30.00,"pores, dryness,dullness,",0.2357022604,Cleanser,https://www.sephora.com/productimages/sku/s2606531-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
432,cleanser,https://www.sephora.com/product/dew-dream-hydrating-makeup-removing-cleansing-balm-with-tiger-grass-P501421?skuId=2606531&icid2=products%20grid:p501421:product,EADEM,Dew Dream- Hydrating Makeup Removing Cleansing Balm with Tiger Grass,"Normal, Dry, Combination, and Oily",$30.00 ,"Pores, Dryness,Dullness,",432,cleanser,eadem,dew dream- hydrating makeup removing cleansing balm with tiger grass,dry,$30.00,"pores, dryness,dullness,",0.2357022604,Cleanser,https://www.sephora.com/productimages/sku/s2606531-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
432,cleanser,https://www.sephora.com/product/dew-dream-hydrating-makeup-removing-cleansing-balm-with-tiger-grass-P501421?skuId=2606531&icid2=products%20grid:p501421:product,EADEM,Dew Dream- Hydrating Makeup Removing Cleansing Balm with Tiger Grass,"Normal, Dry, Combination, and Oily",$30.00 ,"Pores, Dryness,Dullness,",432,cleanser,eadem,dew dream- hydrating makeup removing cleansing balm with tiger grass,combination,$30.00,"pores, dryness,dullness,",0.2357022604,Cleanser,https://www.sephora.com/productimages/sku/s2606531-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
432,cleanser,https://www.sephora.com/product/dew-dream-hydrating-makeup-removing-cleansing-balm-with-tiger-grass-P501421?skuId=2606531&icid2=products%20grid:p501421:product,EADEM,Dew Dream- Hydrating Makeup Removing Cleansing Balm with Tiger Grass,"Normal, Dry, Combination, and Oily",$30.00 ,"Pores, Dryness,Dullness,",432,cleanser,eadem,dew dream- hydrating makeup removing cleansing balm with tiger grass,oily,$30.00,"pores, dryness,dullness,",0.2357022604,Cleanser,https://www.sephora.com/productimages/sku/s2606531-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
433,cleanser,https://www.sephora.com/product/deep-exfoliating-cleanser-P500016?skuId=2581221&icid2=products%20grid:p500016:product,Caudalie,Deep Exfoliating Cleanser,"Normal, Combination, and Oily",$38.00 ,"Pores, Dullness,Uneven Texture,",433,cleanser,caudalie,deep exfoliating cleanser,normal,$38.00,"pores, dullness,uneven texture,",0.0,Cleanser,https://www.sephora.com/productimages/sku/s2581221-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
433,cleanser,https://www.sephora.com/product/deep-exfoliating-cleanser-P500016?skuId=2581221&icid2=products%20grid:p500016:product,Caudalie,Deep Exfoliating Cleanser,"Normal, Combination, and Oily",$38.00 ,"Pores, Dullness,Uneven Texture,",433,cleanser,caudalie,deep exfoliating cleanser,combination,$38.00,"pores, dullness,uneven texture,",0.0,Cleanser,https://www.sephora.com/productimages/sku/s2581221-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
433,cleanser,https://www.sephora.com/product/deep-exfoliating-cleanser-P500016?skuId=2581221&icid2=products%20grid:p500016:product,Caudalie,Deep Exfoliating Cleanser,"Normal, Combination, and Oily",$38.00 ,"Pores, Dullness,Uneven Texture,",433,cleanser,caudalie,deep exfoliating cleanser,oily,$38.00,"pores, dullness,uneven texture,",0.0,Cleanser,https://www.sephora.com/productimages/sku/s2581221-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
434,cleanser,https://www.sephora.com/product/dr-barbara-sturm-cleanser-P447783?skuId=2269991&icid2=products%20grid:p447783:product,Dr. Barbara Sturm,Cleanser,"Normal, Dry, Combination, and Oily",$80.00 ,"Dryness, Fine Lines and Wrinkles,Acne,Blemishes",434,cleanser,dr. barbara sturm,cleanser,normal,$80.00,"dryness, fine lines,wrinkles,acne,blemishes",0.3651483717,Cleanser,https://www.sephora.com/productimages/sku/s2269991-main-zoom.jpg?imwidth=175
434,cleanser,https://www.sephora.com/product/dr-barbara-sturm-cleanser-P447783?skuId=2269991&icid2=products%20grid:p447783:product,Dr. Barbara Sturm,Cleanser,"Normal, Dry, Combination, and Oily",$80.00 ,"Dryness, Fine Lines and Wrinkles,Acne,Blemishes",434,cleanser,dr. barbara sturm,cleanser,dry,$80.00,"dryness, fine lines,wrinkles,acne,blemishes",0.3651483717,Cleanser,https://www.sephora.com/productimages/sku/s2269991-main-zoom.jpg?imwidth=175
434,cleanser,https://www.sephora.com/product/dr-barbara-sturm-cleanser-P447783?skuId=2269991&icid2=products%20grid:p447783:product,Dr. Barbara Sturm,Cleanser,"Normal, Dry, Combination, and Oily",$80.00 ,"Dryness, Fine Lines and Wrinkles,Acne,Blemishes",434,cleanser,dr. barbara sturm,cleanser,combination,$80.00,"dryness, fine lines,wrinkles,acne,blemishes",0.3651483717,Cleanser,https://www.sephora.com/productimages/sku/s2269991-main-zoom.jpg?imwidth=175
434,cleanser,https://www.sephora.com/product/dr-barbara-sturm-cleanser-P447783?skuId=2269991&icid2=products%20grid:p447783:product,Dr. Barbara Sturm,Cleanser,"Normal, Dry, Combination, and Oily",$80.00 ,"Dryness, Fine Lines and Wrinkles,Acne,Blemishes",434,cleanser,dr. barbara sturm,cleanser,oily,$80.00,"dryness, fine lines,wrinkles,acne,blemishes",0.3651483717,Cleanser,https://www.sephora.com/productimages/sku/s2269991-main-zoom.jpg?imwidth=175
435,cleanser,https://www.sephora.com/product/first-aid-beauty-bye-bye-bumps-kit-2-0-P504882?skuId=2564912&icid2=products%20grid:p504882:product,First Aid Beauty,Bye Bye Bumps - Best of Body Kit,"Normal, Dry, and Combination",$30.00 ,"Dryness, Redness,Uneven Texture,",435,cleanser,first aid beauty,bye bye bumps - best of body kit,normal,$30.00,"dryness, redness,uneven texture,",0.4714045208,Cleanser,https://www.sephora.com/productimages/sku/s2564912-main-zoom.jpg?imwidth=175
435,cleanser,https://www.sephora.com/product/first-aid-beauty-bye-bye-bumps-kit-2-0-P504882?skuId=2564912&icid2=products%20grid:p504882:product,First Aid Beauty,Bye Bye Bumps - Best of Body Kit,"Normal, Dry, and Combination",$30.00 ,"Dryness, Redness,Uneven Texture,",435,cleanser,first aid beauty,bye bye bumps - best of body kit,dry,$30.00,"dryness, redness,uneven texture,",0.4714045208,Cleanser,https://www.sephora.com/productimages/sku/s2564912-main-zoom.jpg?imwidth=175
435,cleanser,https://www.sephora.com/product/first-aid-beauty-bye-bye-bumps-kit-2-0-P504882?skuId=2564912&icid2=products%20grid:p504882:product,First Aid Beauty,Bye Bye Bumps - Best of Body Kit,"Normal, Dry, and Combination",$30.00 ,"Dryness, Redness,Uneven Texture,",435,cleanser,first aid beauty,bye bye bumps - best of body kit,combination,$30.00,"dryness, redness,uneven texture,",0.4714045208,Cleanser,https://www.sephora.com/productimages/sku/s2564912-main-zoom.jpg?imwidth=175
436,cleanser,https://www.sephora.com/product/mega-mushroom-skin-relief-micellar-cleanser-P401570?skuId=1746593&icid2=products%20grid:p401570:product,Origins,Dr. Andrew Weil for Origins™ Mega-Mushroom Skin Relief Micellar Cleanser,"Normal, Dry, Combination, and Oily",$42.00 ,"Dryness,,,",436,cleanser,origins,dr. andrew weil for origins™ mega-mushroom skin relief micellar cleanser,normal,$42.00,"dryness,,,",0.4082482905,Cleanser,https://www.sephora.com/productimages/sku/s1746593-main-zoom.jpg?imwidth=175
436,cleanser,https://www.sephora.com/product/mega-mushroom-skin-relief-micellar-cleanser-P401570?skuId=1746593&icid2=products%20grid:p401570:product,Origins,Dr. Andrew Weil for Origins™ Mega-Mushroom Skin Relief Micellar Cleanser,"Normal, Dry, Combination, and Oily",$42.00 ,"Dryness,,,",436,cleanser,origins,dr. andrew weil for origins™ mega-mushroom skin relief micellar cleanser,dry,$42.00,"dryness,,,",0.4082482905,Cleanser,https://www.sephora.com/productimages/sku/s1746593-main-zoom.jpg?imwidth=175
436,cleanser,https://www.sephora.com/product/mega-mushroom-skin-relief-micellar-cleanser-P401570?skuId=1746593&icid2=products%20grid:p401570:product,Origins,Dr. Andrew Weil for Origins™ Mega-Mushroom Skin Relief Micellar Cleanser,"Normal, Dry, Combination, and Oily",$42.00 ,"Dryness,,,",436,cleanser,origins,dr. andrew weil for origins™ mega-mushroom skin relief micellar cleanser,combination,$42.00,"dryness,,,",0.4082482905,Cleanser,https://www.sephora.com/productimages/sku/s1746593-main-zoom.jpg?imwidth=175
436,cleanser,https://www.sephora.com/product/mega-mushroom-skin-relief-micellar-cleanser-P401570?skuId=1746593&icid2=products%20grid:p401570:product,Origins,Dr. Andrew Weil for Origins™ Mega-Mushroom Skin Relief Micellar Cleanser,"Normal, Dry, Combination, and Oily",$42.00 ,"Dryness,,,",436,cleanser,origins,dr. andrew weil for origins™ mega-mushroom skin relief micellar cleanser,oily,$42.00,"dryness,,,",0.4082482905,Cleanser,https://www.sephora.com/productimages/sku/s1746593-main-zoom.jpg?imwidth=175
437,cleanser,https://www.sephora.com/product/clinique-all-about-clean-trade-2-in-1-cleansing-exfoliating-jelly-P469451?skuId=2421766&icid2=products%20grid:p469451:product,CLINIQUE,All About Clean™ 2-in-1 Cleansing + Exfoliating Jelly,"Normal, Dry, Combination, and Oily",$28.00 ,"Pores, Dullness,Oiliness,",437,cleanser,clinique,all about clean™ 2-in-1 cleansing + exfoliating jelly,normal,$28.00,"pores, dullness,oiliness,",0.2357022604,Cleanser,https://www.sephora.com/productimages/sku/s2421766-main-zoom.jpg?imwidth=175
437,cleanser,https://www.sephora.com/product/clinique-all-about-clean-trade-2-in-1-cleansing-exfoliating-jelly-P469451?skuId=2421766&icid2=products%20grid:p469451:product,CLINIQUE,All About Clean™ 2-in-1 Cleansing + Exfoliating Jelly,"Normal, Dry, Combination, and Oily",$28.00 ,"Pores, Dullness,Oiliness,",437,cleanser,clinique,all about clean™ 2-in-1 cleansing + exfoliating jelly,dry,$28.00,"pores, dullness,oiliness,",0.2357022604,Cleanser,https://www.sephora.com/productimages/sku/s2421766-main-zoom.jpg?imwidth=175
437,cleanser,https://www.sephora.com/product/clinique-all-about-clean-trade-2-in-1-cleansing-exfoliating-jelly-P469451?skuId=2421766&icid2=products%20grid:p469451:product,CLINIQUE,All About Clean™ 2-in-1 Cleansing + Exfoliating Jelly,"Normal, Dry, Combination, and Oily",$28.00 ,"Pores, Dullness,Oiliness,",437,cleanser,clinique,all about clean™ 2-in-1 cleansing + exfoliating jelly,combination,$28.00,"pores, dullness,oiliness,",0.2357022604,Cleanser,https://www.sephora.com/productimages/sku/s2421766-main-zoom.jpg?imwidth=175
437,cleanser,https://www.sephora.com/product/clinique-all-about-clean-trade-2-in-1-cleansing-exfoliating-jelly-P469451?skuId=2421766&icid2=products%20grid:p469451:product,CLINIQUE,All About Clean™ 2-in-1 Cleansing + Exfoliating Jelly,"Normal, Dry, Combination, and Oily",$28.00 ,"Pores, Dullness,Oiliness,",437,cleanser,clinique,all about clean™ 2-in-1 cleansing + exfoliating jelly,oily,$28.00,"pores, dullness,oiliness,",0.2357022604,Cleanser,https://www.sephora.com/productimages/sku/s2421766-main-zoom.jpg?imwidth=175
438,cleanser,https://www.sephora.com/product/hydro-ungrip-makeup-remover-cleansing-water-P500101?skuId=2572881&icid2=products%20grid:p500101:product,MILK MAKEUP,Hydro Ungrip Makeup Remover + Cleansing Water,"Normal, Dry, Combination, and Oily",$32.00 ,"Dryness,,,",438,cleanser,milk makeup,hydro ungrip makeup remover + cleansing water,normal,$32.00,"dryness,,,",0.4082482905,Cleanser,https://www.sephora.com/productimages/sku/s2572881-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
438,cleanser,https://www.sephora.com/product/hydro-ungrip-makeup-remover-cleansing-water-P500101?skuId=2572881&icid2=products%20grid:p500101:product,MILK MAKEUP,Hydro Ungrip Makeup Remover + Cleansing Water,"Normal, Dry, Combination, and Oily",$32.00 ,"Dryness,,,",438,cleanser,milk makeup,hydro ungrip makeup remover + cleansing water,dry,$32.00,"dryness,,,",0.4082482905,Cleanser,https://www.sephora.com/productimages/sku/s2572881-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
438,cleanser,https://www.sephora.com/product/hydro-ungrip-makeup-remover-cleansing-water-P500101?skuId=2572881&icid2=products%20grid:p500101:product,MILK MAKEUP,Hydro Ungrip Makeup Remover + Cleansing Water,"Normal, Dry, Combination, and Oily",$32.00 ,"Dryness,,,",438,cleanser,milk makeup,hydro ungrip makeup remover + cleansing water,combination,$32.00,"dryness,,,",0.4082482905,Cleanser,https://www.sephora.com/productimages/sku/s2572881-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
438,cleanser,https://www.sephora.com/product/hydro-ungrip-makeup-remover-cleansing-water-P500101?skuId=2572881&icid2=products%20grid:p500101:product,MILK MAKEUP,Hydro Ungrip Makeup Remover + Cleansing Water,"Normal, Dry, Combination, and Oily",$32.00 ,"Dryness,,,",438,cleanser,milk makeup,hydro ungrip makeup remover + cleansing water,oily,$32.00,"dryness,,,",0.4082482905,Cleanser,https://www.sephora.com/productimages/sku/s2572881-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
439,cleanser,https://www.sephora.com/product/juju-bar-P392249?skuId=1679273&icid2=products%20grid:p392249:product,Drunk Elephant,JuJu Exfoliating Bar,"Normal, Dry, Combination, and Oily",$28.00 ,"Dark Spots, Dullness and Uneven Texture,Oiliness,",439,cleanser,drunk elephant,juju exfoliating bar,normal,$28.00,"dark spots, dullness,uneven texture,oiliness,",0.2041241452,Cleanser,https://www.sephora.com/productimages/sku/s1679273-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
