,Unnamed: 0,label,url,brand,name,skin_type,price,concern,img,cs
576,576,masks,https://www.sephora.com/product/sephora-collection-overnight-hydrating-mask-P504421?skuId=2592707&icid2=products%20grid:p504421:product,sephora collection,overnight hydrating mask,dry,$16.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2592707-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.36514837167011077
576,576,masks,https://www.sephora.com/product/sephora-collection-overnight-hydrating-mask-P504421?skuId=2592707&icid2=products%20grid:p504421:product,sephora collection,overnight hydrating mask,combination,$16.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2592707-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.2886751345948129
577,577,masks,https://www.sephora.com/product/farmacy-honey-potion-plus-ceramide-hydration-mask-P480444?skuId=2553931&icid2=products%20grid:p480444:product,farmacy,honey potion plus ceramide hydration mask,normal,$65.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2553931-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge&imwidth=175,0.20412414523193154
577,577,masks,https://www.sephora.com/product/farmacy-honey-potion-plus-ceramide-hydration-mask-P480444?skuId=2553931&icid2=products%20grid:p480444:product,farmacy,honey potion plus ceramide hydration mask,dry,$65.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2553931-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge&imwidth=175,0.2357022603955159
577,577,masks,https://www.sephora.com/product/farmacy-honey-potion-plus-ceramide-hydration-mask-P480444?skuId=2553931&icid2=products%20grid:p480444:product,farmacy,honey potion plus ceramide hydration mask,combination,$65.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2553931-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge&imwidth=175,0.1666666666666667
577,577,masks,https://www.sephora.com/product/farmacy-honey-potion-plus-ceramide-hydration-mask-P480444?skuId=2553931&icid2=products%20grid:p480444:product,farmacy,honey potion plus ceramide hydration mask,oily,$65.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2553931-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge&imwidth=175,0.20412414523193154
578,578,masks,https://www.sephora.com/product/t-l-c-sukari-babyfacial-P415777?skuId=1912385&icid2=products%20grid:p415777:product,drunk elephant,t.l.c. sukari babyfacial™ aha + bha mask,normal,$80.00 ,"dark spots, fine lines,,wrinkles,pores",https://www.sephora.com/productimages/sku/s1912385-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.18257418583505539
578,578,masks,https://www.sephora.com/product/t-l-c-sukari-babyfacial-P415777?skuId=1912385&icid2=products%20grid:p415777:product,drunk elephant,t.l.c. sukari babyfacial™ aha + bha mask,dry,$80.00 ,"dark spots, fine lines,,wrinkles,pores",https://www.sephora.com/productimages/sku/s1912385-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.36514837167011077
578,578,masks,https://www.sephora.com/product/t-l-c-sukari-babyfacial-P415777?skuId=1912385&icid2=products%20grid:p415777:product,drunk elephant,t.l.c. sukari babyfacial™ aha + bha mask,combination,$80.00 ,"dark spots, fine lines,,wrinkles,pores",https://www.sephora.com/productimages/sku/s1912385-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.2886751345948129
578,578,masks,https://www.sephora.com/product/t-l-c-sukari-babyfacial-P415777?skuId=1912385&icid2=products%20grid:p415777:product,drunk elephant,t.l.c. sukari babyfacial™ aha + bha mask,oily,$80.00 ,"dark spots, fine lines,,wrinkles,pores",https://www.sephora.com/productimages/sku/s1912385-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.18257418583505539
579,579,masks,https://www.sephora.com/product/sulwhasoo-first-care-activating-single-sheet-mask-P510783?skuId=2758811&icid2=products%20grid:p510783:product,sulwhasoo,first care activating single sheet mask,normal,$12.00 ,"dryness, dullness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2758811-main-zoom.jpg?imwidth=175,0.18257418583505539
579,579,masks,https://www.sephora.com/product/sulwhasoo-first-care-activating-single-sheet-mask-P510783?skuId=2758811&icid2=products%20grid:p510783:product,sulwhasoo,first care activating single sheet mask,dry,$12.00 ,"dryness, dullness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2758811-main-zoom.jpg?imwidth=175,0.20412414523193154
579,579,masks,https://www.sephora.com/product/sulwhasoo-first-care-activating-single-sheet-mask-P510783?skuId=2758811&icid2=products%20grid:p510783:product,sulwhasoo,first care activating single sheet mask,combination,$12.00 ,"dryness, dullness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2758811-main-zoom.jpg?imwidth=175,0.1543033499620919
579,579,masks,https://www.sephora.com/product/sulwhasoo-first-care-activating-single-sheet-mask-P510783?skuId=2758811&icid2=products%20grid:p510783:product,sulwhasoo,first care activating single sheet mask,oily,$12.00 ,"dryness, dullness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2758811-main-zoom.jpg?imwidth=175,0.18257418583505539
580,580,masks,https://www.sephora.com/product/laneige-hypoallergenic-cica-sleeping-mask-P454313?skuId=2316875&icid2=products%20grid:p454313:product,laneige,cica sleeping mask,normal,$34.00 ,"dryness,redness,,",https://www.sephora.com/productimages/sku/s2316875-main-zoom.jpg?imwidth=175,0.4714045207910318
581,581,masks,https://www.sephora.com/product/rose-face-mask-P12336?skuId=562090&icid2=products%20grid:p12336:product,fresh,rose face mask,normal,$67.00 ,"dryness,dullness/uneven texture,,,",https://www.sephora.com/productimages/sku/s562090-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.20412414523193154
581,581,masks,https://www.sephora.com/product/rose-face-mask-P12336?skuId=562090&icid2=products%20grid:p12336:product,fresh,rose face mask,dry,$67.00 ,"dryness,dullness/uneven texture,,,",https://www.sephora.com/productimages/sku/s562090-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.2357022603955159
581,581,masks,https://www.sephora.com/product/rose-face-mask-P12336?skuId=562090&icid2=products%20grid:p12336:product,fresh,rose face mask,combination,$67.00 ,"dryness,dullness/uneven texture,,,",https://www.sephora.com/productimages/sku/s562090-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.1666666666666667
581,581,masks,https://www.sephora.com/product/rose-face-mask-P12336?skuId=562090&icid2=products%20grid:p12336:product,fresh,rose face mask,oily,$67.00 ,"dryness,dullness/uneven texture,,,",https://www.sephora.com/productimages/sku/s562090-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.20412414523193154
582,582,masks,https://www.sephora.com/product/instant-detox-mask-P395615?skuId=1698018&icid2=products%20grid:p395615:product,caudalie,pore minimizing instant detox mask,normal,$42.00 ,"pores, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s1698018-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.0
582,582,masks,https://www.sephora.com/product/instant-detox-mask-P395615?skuId=1698018&icid2=products%20grid:p395615:product,caudalie,pore minimizing instant detox mask,combination,$42.00 ,"pores, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s1698018-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.1543033499620919
582,582,masks,https://www.sephora.com/product/instant-detox-mask-P395615?skuId=1698018&icid2=products%20grid:p395615:product,caudalie,pore minimizing instant detox mask,oily,$42.00 ,"pores, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s1698018-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.0
583,583,masks,https://www.sephora.com/product/goop-goopglow-microderm-instant-glow-exfoliator-P456213?skuId=2319168&icid2=products%20grid:p456213:product,goop,goopglow microderm instant glow exfoliator,normal,$125.00 ,"dullness,uneven texture, pores,dryness,",https://www.sephora.com/productimages/sku/s2319168-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.18257418583505539
583,583,masks,https://www.sephora.com/product/goop-goopglow-microderm-instant-glow-exfoliator-P456213?skuId=2319168&icid2=products%20grid:p456213:product,goop,goopglow microderm instant glow exfoliator,dry,$125.00 ,"dullness,uneven texture, pores,dryness,",https://www.sephora.com/productimages/sku/s2319168-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.20412414523193154
583,583,masks,https://www.sephora.com/product/goop-goopglow-microderm-instant-glow-exfoliator-P456213?skuId=2319168&icid2=products%20grid:p456213:product,goop,goopglow microderm instant glow exfoliator,combination,$125.00 ,"dullness,uneven texture, pores,dryness,",https://www.sephora.com/productimages/sku/s2319168-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.1543033499620919
583,583,masks,https://www.sephora.com/product/goop-goopglow-microderm-instant-glow-exfoliator-P456213?skuId=2319168&icid2=products%20grid:p456213:product,goop,goopglow microderm instant glow exfoliator,oily,$125.00 ,"dullness,uneven texture, pores,dryness,",https://www.sephora.com/productimages/sku/s2319168-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.18257418583505539
584,584,masks,https://www.sephora.com/product/dr-jart-soothing-hydra-solution-pro-face-mask-for-irritated-skin-P510883?skuId=2762995&icid2=products%20grid:p510883:product,dr. jart+,soothing hydra solution™ pro face mask for irritated skin      ,normal,$10.00 ,"dryness,oiliness,,,",https://www.sephora.com/productimages/sku/s2762995-main-zoom.jpg?imwidth=175,0.4714045207910318
584,584,masks,https://www.sephora.com/product/dr-jart-soothing-hydra-solution-pro-face-mask-for-irritated-skin-P510883?skuId=2762995&icid2=products%20grid:p510883:product,dr. jart+,soothing hydra solution™ pro face mask for irritated skin      ,dry,$10.00 ,"dryness,oiliness,,,",https://www.sephora.com/productimages/sku/s2762995-main-zoom.jpg?imwidth=175,0.5773502691896258
584,584,masks,https://www.sephora.com/product/dr-jart-soothing-hydra-solution-pro-face-mask-for-irritated-skin-P510883?skuId=2762995&icid2=products%20grid:p510883:product,dr. jart+,soothing hydra solution™ pro face mask for irritated skin      ,combination,$10.00 ,"dryness,oiliness,,,",https://www.sephora.com/productimages/sku/s2762995-main-zoom.jpg?imwidth=175,0.36514837167011077
584,584,masks,https://www.sephora.com/product/dr-jart-soothing-hydra-solution-pro-face-mask-for-irritated-skin-P510883?skuId=2762995&icid2=products%20grid:p510883:product,dr. jart+,soothing hydra solution™ pro face mask for irritated skin      ,oily,$10.00 ,"dryness,oiliness,,,",https://www.sephora.com/productimages/sku/s2762995-main-zoom.jpg?imwidth=175,0.4714045207910318
585,585,masks,https://www.sephora.com/product/sulwhasoo-clarifying-peel-off-mask-P463110?skuId=2708519&icid2=products%20grid:p463110:product,sulwhasoo,clarifying peel off mask,normal,$45.00 ,"dryness,uneven texture,,,",https://www.sephora.com/productimages/sku/s2708519-main-zoom.jpg?imwidth=175,0.2357022603955159
585,585,masks,https://www.sephora.com/product/sulwhasoo-clarifying-peel-off-mask-P463110?skuId=2708519&icid2=products%20grid:p463110:product,sulwhasoo,clarifying peel off mask,dry,$45.00 ,"dryness,uneven texture,,,",https://www.sephora.com/productimages/sku/s2708519-main-zoom.jpg?imwidth=175,0.2886751345948129
585,585,masks,https://www.sephora.com/product/sulwhasoo-clarifying-peel-off-mask-P463110?skuId=2708519&icid2=products%20grid:p463110:product,sulwhasoo,clarifying peel off mask,combination,$45.00 ,"dryness,uneven texture,,,",https://www.sephora.com/productimages/sku/s2708519-main-zoom.jpg?imwidth=175,0.18257418583505539
585,585,masks,https://www.sephora.com/product/sulwhasoo-clarifying-peel-off-mask-P463110?skuId=2708519&icid2=products%20grid:p463110:product,sulwhasoo,clarifying peel off mask,oily,$45.00 ,"dryness,uneven texture,,,",https://www.sephora.com/productimages/sku/s2708519-main-zoom.jpg?imwidth=175,0.2357022603955159
586,586,masks,https://www.sephora.com/product/sephora-collection-resurfacing-peel-mask-P473725?skuId=2368223&icid2=products%20grid:p473725:product,sephora collection,resurfacing peel mask,normal,$18.00 ,"dark spots, fine lines,wrinkles,pores,",https://www.sephora.com/productimages/sku/s2368223-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.18257418583505539
586,586,masks,https://www.sephora.com/product/sephora-collection-resurfacing-peel-mask-P473725?skuId=2368223&icid2=products%20grid:p473725:product,sephora collection,resurfacing peel mask,dry,$18.00 ,"dark spots, fine lines,wrinkles,pores,",https://www.sephora.com/productimages/sku/s2368223-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.36514837167011077
586,586,masks,https://www.sephora.com/product/sephora-collection-resurfacing-peel-mask-P473725?skuId=2368223&icid2=products%20grid:p473725:product,sephora collection,resurfacing peel mask,combination,$18.00 ,"dark spots, fine lines,wrinkles,pores,",https://www.sephora.com/productimages/sku/s2368223-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.2886751345948129
586,586,masks,https://www.sephora.com/product/sephora-collection-resurfacing-peel-mask-P473725?skuId=2368223&icid2=products%20grid:p473725:product,sephora collection,resurfacing peel mask,oily,$18.00 ,"dark spots, fine lines,wrinkles,pores,",https://www.sephora.com/productimages/sku/s2368223-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.18257418583505539
587,587,masks,https://www.sephora.com/product/dr-jart-vital-hydra-solution-tm-pro-glow-face-mask-with-hyaluronic-acid-P511274?skuId=2762979&icid2=products%20grid:p511274:product,dr. jart+,vital hydra solution™ pro glow face mask with hyaluronic acid,normal,$10.00 ,"fine lines,wrinkles, dryness,dullness,",https://www.sephora.com/productimages/sku/s2762979-main-zoom.jpg?imwidth=175,0.36514837167011077
587,587,masks,https://www.sephora.com/product/dr-jart-vital-hydra-solution-tm-pro-glow-face-mask-with-hyaluronic-acid-P511274?skuId=2762979&icid2=products%20grid:p511274:product,dr. jart+,vital hydra solution™ pro glow face mask with hyaluronic acid,dry,$10.00 ,"fine lines,wrinkles, dryness,dullness,",https://www.sephora.com/productimages/sku/s2762979-main-zoom.jpg?imwidth=175,0.4082482904638631
587,587,masks,https://www.sephora.com/product/dr-jart-vital-hydra-solution-tm-pro-glow-face-mask-with-hyaluronic-acid-P511274?skuId=2762979&icid2=products%20grid:p511274:product,dr. jart+,vital hydra solution™ pro glow face mask with hyaluronic acid,combination,$10.00 ,"fine lines,wrinkles, dryness,dullness,",https://www.sephora.com/productimages/sku/s2762979-main-zoom.jpg?imwidth=175,0.3086066999241838
587,587,masks,https://www.sephora.com/product/dr-jart-vital-hydra-solution-tm-pro-glow-face-mask-with-hyaluronic-acid-P511274?skuId=2762979&icid2=products%20grid:p511274:product,dr. jart+,vital hydra solution™ pro glow face mask with hyaluronic acid,oily,$10.00 ,"fine lines,wrinkles, dryness,dullness,",https://www.sephora.com/productimages/sku/s2762979-main-zoom.jpg?imwidth=175,0.36514837167011077
588,588,masks,https://www.sephora.com/product/v-facial-intensive-wrap-P408230?skuId=1819952&icid2=products%20grid:p408230:product,clarins,v-facial instant depuffing face mask,normal,$70.00 ,"dullness, uneven texture, puffiness,loss of firmness",https://www.sephora.com/productimages/sku/s1819952-main-zoom.jpg?imwidth=612,0.18257418583505539
588,588,masks,https://www.sephora.com/product/v-facial-intensive-wrap-P408230?skuId=1819952&icid2=products%20grid:p408230:product,clarins,v-facial instant depuffing face mask,dry,$70.00 ,"dullness, uneven texture, puffiness,loss of firmness",https://www.sephora.com/productimages/sku/s1819952-main-zoom.jpg?imwidth=612,0.36514837167011077
588,588,masks,https://www.sephora.com/product/v-facial-intensive-wrap-P408230?skuId=1819952&icid2=products%20grid:p408230:product,clarins,v-facial instant depuffing face mask,combination,$70.00 ,"dullness, uneven texture, puffiness,loss of firmness",https://www.sephora.com/productimages/sku/s1819952-main-zoom.jpg?imwidth=612,0.2886751345948129
588,588,masks,https://www.sephora.com/product/v-facial-intensive-wrap-P408230?skuId=1819952&icid2=products%20grid:p408230:product,clarins,v-facial instant depuffing face mask,oily,$70.00 ,"dullness, uneven texture, puffiness,loss of firmness",https://www.sephora.com/productimages/sku/s1819952-main-zoom.jpg?imwidth=612,0.18257418583505539
589,589,masks,https://www.sephora.com/product/peace-out-salicylic-acid-acne-day-dots-P503721?skuId=2644128&icid2=products%20grid:p503721:product,peace out,salicylic acid acne day dots,normal,$19.00 ,"redness,acne,blemishes,,,",https://www.sephora.com/productimages/sku/s2644128-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.20412414523193154
589,589,masks,https://www.sephora.com/product/peace-out-salicylic-acid-acne-day-dots-P503721?skuId=2644128&icid2=products%20grid:p503721:product,peace out,salicylic acid acne day dots,dry,$19.00 ,"redness,acne,blemishes,,,",https://www.sephora.com/productimages/sku/s2644128-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.4082482904638631
589,589,masks,https://www.sephora.com/product/peace-out-salicylic-acid-acne-day-dots-P503721?skuId=2644128&icid2=products%20grid:p503721:product,peace out,salicylic acid acne day dots,combination,$19.00 ,"redness,acne,blemishes,,,",https://www.sephora.com/productimages/sku/s2644128-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.3086066999241838
589,589,masks,https://www.sephora.com/product/peace-out-salicylic-acid-acne-day-dots-P503721?skuId=2644128&icid2=products%20grid:p503721:product,peace out,salicylic acid acne day dots,oily,$19.00 ,"redness,acne,blemishes,,,",https://www.sephora.com/productimages/sku/s2644128-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.20412414523193154
590,590,masks,https://www.sephora.com/product/sk-ii-pitera-tm-facial-treatment-mask-twin-pack-P511089?skuId=2765360&icid2=products%20grid:p511089:product,sk-ii,pitera™ facial treatment mask twin pack,normal,$30.00 ,"dryness, redness,dullness,",https://www.sephora.com/productimages/sku/s2765360-main-zoom.jpg?imwidth=175,0.4082482904638631
590,590,masks,https://www.sephora.com/product/sk-ii-pitera-tm-facial-treatment-mask-twin-pack-P511089?skuId=2765360&icid2=products%20grid:p511089:product,sk-ii,pitera™ facial treatment mask twin pack,dry,$30.00 ,"dryness, redness,dullness,",https://www.sephora.com/productimages/sku/s2765360-main-zoom.jpg?imwidth=175,0.4714045207910318
590,590,masks,https://www.sephora.com/product/sk-ii-pitera-tm-facial-treatment-mask-twin-pack-P511089?skuId=2765360&icid2=products%20grid:p511089:product,sk-ii,pitera™ facial treatment mask twin pack,combination,$30.00 ,"dryness, redness,dullness,",https://www.sephora.com/productimages/sku/s2765360-main-zoom.jpg?imwidth=175,0.3333333333333334
590,590,masks,https://www.sephora.com/product/sk-ii-pitera-tm-facial-treatment-mask-twin-pack-P511089?skuId=2765360&icid2=products%20grid:p511089:product,sk-ii,pitera™ facial treatment mask twin pack,oily,$30.00 ,"dryness, redness,dullness,",https://www.sephora.com/productimages/sku/s2765360-main-zoom.jpg?imwidth=175,0.4082482904638631
591,591,masks,https://www.sephora.com/product/signature-nourishing-facial-mask-with-squalane-P507635?skuId=2696219&icid2=products%20grid:p507635:product,shani darden skin care,signature nourishing facial mask with squalane,normal,$58.00 ,"dryness, redness,dullness,",https://www.sephora.com/productimages/sku/s2696219-main-zoom.jpg?imwidth=175,0.4082482904638631
591,591,masks,https://www.sephora.com/product/signature-nourishing-facial-mask-with-squalane-P507635?skuId=2696219&icid2=products%20grid:p507635:product,shani darden skin care,signature nourishing facial mask with squalane,dry,$58.00 ,"dryness, redness,dullness,",https://www.sephora.com/productimages/sku/s2696219-main-zoom.jpg?imwidth=175,0.4714045207910318
591,591,masks,https://www.sephora.com/product/signature-nourishing-facial-mask-with-squalane-P507635?skuId=2696219&icid2=products%20grid:p507635:product,shani darden skin care,signature nourishing facial mask with squalane,combination,$58.00 ,"dryness, redness,dullness,",https://www.sephora.com/productimages/sku/s2696219-main-zoom.jpg?imwidth=175,0.3333333333333334
591,591,masks,https://www.sephora.com/product/signature-nourishing-facial-mask-with-squalane-P507635?skuId=2696219&icid2=products%20grid:p507635:product,shani darden skin care,signature nourishing facial mask with squalane,oily,$58.00 ,"dryness, redness,dullness,",https://www.sephora.com/productimages/sku/s2696219-main-zoom.jpg?imwidth=175,0.4082482904638631
592,592,masks,https://www.sephora.com/product/caudalie-vinoperfect-brightening-glycolic-peel-mask-P471009?skuId=2457232&icid2=products%20grid:p471009:product,caudalie,vinoperfect brightening glycolic peel mask,normal,$42.00 ,"dark spots, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2457232-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.0
592,592,masks,https://www.sephora.com/product/caudalie-vinoperfect-brightening-glycolic-peel-mask-P471009?skuId=2457232&icid2=products%20grid:p471009:product,caudalie,vinoperfect brightening glycolic peel mask,combination,$42.00 ,"dark spots, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2457232-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.1543033499620919
593,593,masks,https://www.sephora.com/product/cucumber-gel-mask-extreme-detoxifying-hydrator-P382204?skuId=1560879&icid2=products%20grid:p382204:product,peter thomas roth,cucumber gel mask extreme detoxifying hydrator,normal,$55.00 ,"redness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s1560879-main-zoom.jpg?imwidth=175,0.20412414523193154
593,593,masks,https://www.sephora.com/product/cucumber-gel-mask-extreme-detoxifying-hydrator-P382204?skuId=1560879&icid2=products%20grid:p382204:product,peter thomas roth,cucumber gel mask extreme detoxifying hydrator,dry,$55.00 ,"redness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s1560879-main-zoom.jpg?imwidth=175,0.4082482904638631
593,593,masks,https://www.sephora.com/product/cucumber-gel-mask-extreme-detoxifying-hydrator-P382204?skuId=1560879&icid2=products%20grid:p382204:product,peter thomas roth,cucumber gel mask extreme detoxifying hydrator,combination,$55.00 ,"redness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s1560879-main-zoom.jpg?imwidth=175,0.3086066999241838
593,593,masks,https://www.sephora.com/product/cucumber-gel-mask-extreme-detoxifying-hydrator-P382204?skuId=1560879&icid2=products%20grid:p382204:product,peter thomas roth,cucumber gel mask extreme detoxifying hydrator,oily,$55.00 ,"redness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s1560879-main-zoom.jpg?imwidth=175,0.20412414523193154
594,594,masks,https://www.sephora.com/product/turmeric-brightening-exfoliating-mask-P433627?skuId=2087237&icid2=products%20grid:p433627:product,kora organics,turmeric brightening pore scrub + exfoliating mask,normal,$54.00 ,"dark spots, pores,acne,blemishes",https://www.sephora.com/productimages/sku/s2087237-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.0
594,594,masks,https://www.sephora.com/product/turmeric-brightening-exfoliating-mask-P433627?skuId=2087237&icid2=products%20grid:p433627:product,kora organics,turmeric brightening pore scrub + exfoliating mask,dry,$54.00 ,"dark spots, pores,acne,blemishes",https://www.sephora.com/productimages/sku/s2087237-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.18257418583505539
594,594,masks,https://www.sephora.com/product/turmeric-brightening-exfoliating-mask-P433627?skuId=2087237&icid2=products%20grid:p433627:product,kora organics,turmeric brightening pore scrub + exfoliating mask,combination,$54.00 ,"dark spots, pores,acne,blemishes",https://www.sephora.com/productimages/sku/s2087237-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.14433756729740646
594,594,masks,https://www.sephora.com/product/turmeric-brightening-exfoliating-mask-P433627?skuId=2087237&icid2=products%20grid:p433627:product,kora organics,turmeric brightening pore scrub + exfoliating mask,oily,$54.00 ,"dark spots, pores,acne,blemishes",https://www.sephora.com/productimages/sku/s2087237-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.0
595,595,masks,https://www.sephora.com/product/fenty-skin-rihanna-cherry-dub-blah-2-bright-5-aha-face-mask-P509319?skuId=2731818&icid2=products%20grid:p509319:product,fenty skin,cherry dub blah to bright 5% aha face mask with salicylic acid + vitamin c     ,normal,$39.00 ,"dark spots, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2731818-main-zoom.jpg?imwidth=612,0.0
595,595,masks,https://www.sephora.com/product/fenty-skin-rihanna-cherry-dub-blah-2-bright-5-aha-face-mask-P509319?skuId=2731818&icid2=products%20grid:p509319:product,fenty skin,cherry dub blah to bright 5% aha face mask with salicylic acid + vitamin c     ,dry,$39.00 ,"dark spots, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2731818-main-zoom.jpg?imwidth=612,0.20412414523193154
595,595,masks,https://www.sephora.com/product/fenty-skin-rihanna-cherry-dub-blah-2-bright-5-aha-face-mask-P509319?skuId=2731818&icid2=products%20grid:p509319:product,fenty skin,cherry dub blah to bright 5% aha face mask with salicylic acid + vitamin c     ,combination,$39.00 ,"dark spots, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2731818-main-zoom.jpg?imwidth=612,0.1543033499620919
595,595,masks,https://www.sephora.com/product/fenty-skin-rihanna-cherry-dub-blah-2-bright-5-aha-face-mask-P509319?skuId=2731818&icid2=products%20grid:p509319:product,fenty skin,cherry dub blah to bright 5% aha face mask with salicylic acid + vitamin c     ,oily,$39.00 ,"dark spots, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2731818-main-zoom.jpg?imwidth=612,0.0
596,596,masks,https://www.sephora.com/product/murad-cellular-hydration-repair-mask-P509666?skuId=2736577&icid2=products%20grid:p509666:product,murad,cellular hydration repair mask,normal,$55.00 ,"dryness,redness,,,",https://www.sephora.com/productimages/sku/s2736577-main-zoom.jpg?imwidth=175,0.4714045207910318
596,596,masks,https://www.sephora.com/product/murad-cellular-hydration-repair-mask-P509666?skuId=2736577&icid2=products%20grid:p509666:product,murad,cellular hydration repair mask,dry,$55.00 ,"dryness,redness,,,",https://www.sephora.com/productimages/sku/s2736577-main-zoom.jpg?imwidth=175,0.5773502691896258
596,596,masks,https://www.sephora.com/product/murad-cellular-hydration-repair-mask-P509666?skuId=2736577&icid2=products%20grid:p509666:product,murad,cellular hydration repair mask,combination,$55.00 ,"dryness,redness,,,",https://www.sephora.com/productimages/sku/s2736577-main-zoom.jpg?imwidth=175,0.36514837167011077
596,596,masks,https://www.sephora.com/product/murad-cellular-hydration-repair-mask-P509666?skuId=2736577&icid2=products%20grid:p509666:product,murad,cellular hydration repair mask,oily,$55.00 ,"dryness,redness,,,",https://www.sephora.com/productimages/sku/s2736577-main-zoom.jpg?imwidth=175,0.4714045207910318
597,597,masks,https://www.sephora.com/product/fresh-umbrian-clay-pore-purifying-face-mask-P481704?skuId=2551190&icid2=products%20grid:p481704:product,fresh,umbrian clay pore purifying face mask,normal,$62.00 ,"pores, uneven texture,acne,blemishes",https://www.sephora.com/productimages/sku/s2551190-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.0
597,597,masks,https://www.sephora.com/product/fresh-umbrian-clay-pore-purifying-face-mask-P481704?skuId=2551190&icid2=products%20grid:p481704:product,fresh,umbrian clay pore purifying face mask,dry,$62.00 ,"pores, uneven texture,acne,blemishes",https://www.sephora.com/productimages/sku/s2551190-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.18257418583505539
597,597,masks,https://www.sephora.com/product/fresh-umbrian-clay-pore-purifying-face-mask-P481704?skuId=2551190&icid2=products%20grid:p481704:product,fresh,umbrian clay pore purifying face mask,combination,$62.00 ,"pores, uneven texture,acne,blemishes",https://www.sephora.com/productimages/sku/s2551190-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.14433756729740646
597,597,masks,https://www.sephora.com/product/fresh-umbrian-clay-pore-purifying-face-mask-P481704?skuId=2551190&icid2=products%20grid:p481704:product,fresh,umbrian clay pore purifying face mask,oily,$62.00 ,"pores, uneven texture,acne,blemishes",https://www.sephora.com/productimages/sku/s2551190-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.0
